time,power ratio,temperature,temperature_filtered
370.544,0.1,83.65,83.54872180451004
371.044,0.1,83.52,83.5366655769847
371.544,0.1,83.65,83.51074861065584
372.044,0.1,83.27,83.52750245178039
372.544,0.1,83.52,83.51824125531095
373.044,0.1,83.65,83.50153644981896
373.544,0.1,83.52,83.51029748283631
374.044,0.1,83.4,83.5260869565205
374.544,0.1,83.91,83.53271330500041
375.044,0.1,83.27,83.54148087610207
375.544,0.1,83.27,83.54113762667416
376.044,0.1,83.78,83.55286368094025
376.544,0.1,83.65,83.58350114416353
377.044,0.1,83.4,83.60417783589284
377.544,0.1,83.65,83.60987250735411
378.044,0.1,83.65,83.60742726381048
378.544,0.1,83.78,83.62399476953131
379.044,0.1,83.52,83.62200719189154
379.544,0.1,83.65,83.60920889179347
380.044,0.1,83.65,83.64477280156791
380.544,0.1,83.65,83.61745668519
381.044,0.1,83.78,83.60607061130963
381.544,0.1,83.4,83.60794377247343
382.044,0.1,83.65,83.61308597580786
382.544,0.1,83.4,83.58036940176405
383.044,0.1,83.65,83.56127492644531
383.544,0.1,83.52,83.55997384766141
384.044,0.1,83.65,83.56877410918477
384.544,0.1,83.65,83.55427917620015
385.044,0.1,83.52,83.58445897351952
385.544,0.1,83.78,83.61733573062969
386.044,0.1,83.4,83.66701863353914
386.544,0.1,83.65,83.68642693690624
387.044,0.1,83.52,83.6905099705774
387.544,0.1,83.78,83.73455704478464
388.044,0.1,83.91,83.75863027132927
388.544,0.1,83.78,83.79759398496117
389.044,0.1,83.91,83.83942791761889
389.544,0.1,84.16,83.8580026152325
390.044,0.1,83.78,83.87909447531749
390.544,0.1,83.78,83.88973193854076
391.044,0.1,83.52,83.92568159529134
391.544,0.1,84.16,83.90562929061662
392.044,0.1,84.16,83.91928407976339
392.544,0.1,83.91,83.90170644001184
393.044,0.1,83.91,83.91183066361431
393.544,0.1,83.91,83.95512258908015
394.044,0.1,83.65,83.98599215429756
394.544,0.1,84.03,84.012131415494
395.044,0.1,84.03,84.02843739784119
395.544,0.1,84.03,84.0280679960759
396.044,0.1,83.91,84.02101340307165
396.544,0.1,84.29,83.98338999672971
397.044,0.1,84.03,84.00073553448715
397.544,0.1,84.29,84.02274926446427
398.044,0.1,84.16,83.99543641712853
398.544,0.1,83.78,83.96796011768429
399.044,0.1,83.65,83.96212160836751
399.544,0.1,83.65,83.90601503759274
400.044,0.1,84.03,83.87149395227074
400.544,0.1,83.91,83.83813337691933
401.044,0.1,83.91,83.82128473357182
401.544,0.1,83.91,83.77379535795887
402.044,0.1,83.65,83.76054266099909
402.544,0.1,83.52,83.75302713304877
403.044,0.1,83.91,83.75291598561498
403.544,0.1,83.91,83.76633867276765
404.044,0.1,83.52,83.74168028767447
404.544,0.1,83.78,83.7260215756771
405.044,0.1,83.78,83.69590389015895
405.544,0.1,83.78,83.68965021248651
406.044,0.1,83.52,83.70184700882518
406.544,0.1,83.78,83.68808434128677
407.044,0.1,83.78,83.70082706766794
407.544,0.1,83.52,83.71120300751755
408.044,0.1,83.78,83.7103399803845
408.544,0.1,83.65,83.75395227198307
409.044,0.1,83.91,83.7763877084002
409.544,0.1,83.65,83.78305982347048
410.044,0.1,83.78,83.81439359267611
410.544,0.1,83.91,83.84412553121811
411.044,0.1,83.65,83.87225563909651
411.544,0.1,84.16,83.86135011441522
412.044,0.1,84.03,83.8769990192861
412.544,0.1,83.91,83.89341614906708
413.044,0.1,83.91,83.88000980712528
413.544,0.1,83.65,83.89790781300955
414.044,0.1,84.03,83.88431513566401
414.544,0.1,83.91,83.87673749591245
415.044,0.1,83.78,83.87393265773004
415.544,0.1,83.78,83.8841712978085
416.044,0.1,83.78,83.90066361555941
416.544,0.1,84.03,83.8999509643662
417.044,0.1,83.91,83.92316116377778
417.544,0.1,83.91,83.9426021575666
418.044,0.1,84.03,83.92659692709911
418.544,0.1,83.78,83.94800261523248
419.044,0.1,84.03,83.9477803203649
419.544,0.1,84.29,83.95170644001183
420.044,0.1,84.03,83.98342595619359
420.544,0.1,83.91,84.00233736515078
421.044,0.1,83.91,84.01489048708603
421.544,0.1,83.78,84.01300098071141
422.044,0.1,83.91,84.04368747956724
422.544,0.1,83.91,84.0460084995084
423.044,0.1,84.42,84.04114416475849
423.544,0.1,84.03,84.07165086629493
424.044,0.1,84.03,84.06766263484673
424.544,0.1,84.42,84.08969597907688
425.044,0.1,84.03,84.1115201046081
425.544,0.1,84.03,84.11854854527499
426.044,0.1,84.03,84.1211964694332
426.544,0.1,84.16,84.10136972866826
427.044,0.1,83.91,84.06907813010663
427.544,0.1,84.16,84.04207584177712
428.044,0.1,84.29,84.0262536776712
428.544,0.1,83.91,84.02382804838058
429.044,0.1,84.03,84.02034651846884
429.544,0.1,83.78,84.00688460281013
430.044,0.1,84.03,84.02993461915534
430.544,0.1,84.03,84.02609022556267
431.044,0.1,83.91,84.0425661981027
431.544,0.1,84.16,84.05590389015894
432.044,0.1,84.16,84.07056554429427
432.544,0.1,84.16,84.04721477606937
433.044,0.1,83.91,84.0758515854842
433.544,0.1,84.29,84.1272115070272
434.044,0.1,84.03,84.14886237332337
434.544,0.1,84.16,84.17248120300627
435.044,0.1,84.16,84.1542693690736
435.544,0.1,84.29,84.15254985289185
436.044,0.1,84.03,84.15976462896246
436.544,0.1,84.03,84.13839816933513
437.044,0.1,84.16,84.15404053612167
437.544,0.1,84.54,84.16925792742602
438.044,0.1,84.16,84.17678326250284
438.544,0.1,84.03,84.15809741745544
439.044,0.1,84.03,84.17879045439561
439.544,0.1,84.03,84.18969924811906
440.044,0.1,84.29,84.1976659038889
440.544,0.1,84.29,84.21399476953127
441.044,0.1,84.16,84.22415168355546
441.544,0.1,84.42,84.20646943445445
442.044,0.1,84.16,84.217188623732
442.544,0.1,84.16,84.24016999019162
443.044,0.1,84.29,84.27616868257476
443.544,0.1,84.42,84.3007747629932
444.044,0.1,84.29,84.31134684537307
444.544,0.1,84.16,84.32156914024065
445.044,0.1,84.29,84.32655442955088
445.544,0.1,84.16,84.33803203661203
446.044,0.1,84.42,84.34231775089773
446.544,0.1,84.67,84.30002288329395
447.044,0.1,84.29,84.31515527950187
447.544,0.1,84.16,84.30498202026682
448.044,0.1,84.42,84.28446224256169
448.544,0.1,84.29,84.25848316443158
449.044,0.1,84.29,84.22241909120501
449.544,0.1,84.16,84.21967636482385
450.044,0.1,84.03,84.19336057535017
450.544,0.1,84.03,84.17419745014585
451.044,0.1,84.03,84.13634847989414
451.544,0.1,84.54,84.14308597580784
452.044,0.1,84.03,84.15583850931553
452.544,0.1,84.03,84.15056881333645
453.044,0.1,84.03,84.12994769532402
453.544,0.1,84.16,84.11476299444138
454.044,0.1,84.54,84.12619483491213
454.544,0.1,84.03,84.17033017325798
455.044,0.1,84.16,84.17259235044007
455.544,0.1,84.16,84.17999999999876
456.044,0.1,84.29,84.19498528930899
456.544,0.1,83.91,84.19770186335279
457.044,0.1,84.16,84.24461915658587
457.544,0.1,84.16,84.26160509970452
458.044,0.1,84.29,84.25465184700758
458.544,0.1,84.67,84.26279503105465
459.044,0.1,84.42,84.29120954560189
459.544,0.1,84.03,84.33940830336586
460.044,0.1,84.54,84.37727688787061
460.544,0.1,84.42,84.4339032363505
461.044,0.1,84.29,84.4505295848304
461.544,0.1,84.42,84.48280810722333
462.044,0.1,84.42,84.48751879699124
462.544,0.1,84.42,84.5200849950952
463.044,0.1,84.8,84.53456358286897
463.544,0.1,84.67,84.56001307616744
464.044,0.1,84.54,84.61090552468002
464.544,0.1,84.8,84.64386727688662
465.044,0.1,84.54,84.63729323308145
465.544,0.1,84.29,84.65006538084216
466.044,0.1,84.8,84.65415168355547
466.544,0.1,84.8,84.63644655115925
467.044,0.1,84.8,84.63327558025374
467.544,0.1,84.54,84.62482510624262
468.044,0.1,84.67,84.60301078783792
468.544,0.1,84.54,84.6198725073541
469.044,0.1,84.54,84.63113435763196
469.544,0.1,84.54,84.6323340961086
470.044,0.1,84.54,84.65377247466367
470.544,0.1,84.67,84.65788166067217
471.044,0.1,84.67,84.62168028767445
471.544,0.1,84.8,84.62652500817136
472.044,0.1,84.67,84.64348152991049
472.544,0.1,84.67,84.6939261196457
473.044,0.1,84.8,84.70552795030932
473.544,0.1,84.67,84.7344262830978
474.044,0.1,84.67,84.74989539064929
474.544,0.1,84.67,84.75151029748159
475.044,0.1,84.67,84.75741745668394
475.544,0.0,84.67,84.75546256946589
476.044,0.0,84.93,84.75694998365353
476.544,0.0,84.93,84.74734553775619
477.044,0.0,84.93,84.75694998365353
477.544,0.0,84.54,84.75546256946589
478.044,0.0,84.8,84.75741745668394
478.544,0.0,84.67,84.76323962078986
479.044,0.0,84.67,84.74751552794906
479.544,0.0,84.8,84.74321673749466
480.044,0.0,84.67,84.70736188296705
480.544,0.0,84.67,84.67381170316972
481.044,0.0,84.67,84.65667538411121
481.544,0.0,84.8,84.64911082052834
482.044,0.0,84.67,84.62792088917823
482.544,0.0,84.67,84.6409741745656
483.044,0.0,84.54,84.6454854527611
483.544,0.0,84.54,84.66325596600072
484.044,0.0,84.67,84.64707093821386
484.544,0.0,84.42,84.65306963059699
485.044,0.0,84.8,84.66952271984184
485.544,0.1,84.8,84.65661654135214
486.044,0.1,84.54,84.66136972866825
486.544,0.1,84.67,84.68663942464732
487.044,0.1,85.05,84.7206963059811
487.544,0.1,84.8,84.74496894409813
488.044,0.0,84.54,84.76672441974377
488.544,0.0,84.54,84.77423340960974
489.044,0.0,84.93,84.75980385746851
489.544,0.0,84.67,84.75064073226419
490.044,0.0,84.67,84.76172278522267
490.544,0.1,85.05,84.77776070611186
491.044,0.1,84.93,84.78192219679508
491.544,0.1,84.67,84.75563582870093
492.044,0.1,84.67,84.73604445897227
492.544,0.1,84.67,84.75700882641262
493.044,0.1,84.67,84.7430009807114
493.544,0.1,84.67,84.73924812029951
494.044,0.1,84.93,84.73284079764503
494.544,0.1,85.05,84.76121281464407
495.044,0.1,84.42,84.73739784243091
495.544,0.0,84.54,84.69568159529132
496.044,0.0,84.67,84.6929584831632
496.544,0.0,84.8,84.71935272964896
497.044,0.0,84.8,84.7309087937222
497.544,0.0,84.67,84.73941811049238
498.044,0.1,85.05,84.72712651193076
498.544,0.1,84.67,84.70658058188826
499.044,0.1,84.54,84.68586466165289
499.544,0.1,84.29,84.65670807453292
500.044,0.1,84.67,84.64327231121158
500.544,0.1,84.93,84.6157960117673
501.044,0.1,84.93,84.58603792088793
501.544,0.1,84.54,84.57394573389873
502.044,0.1,84.42,84.55492317750775
502.544,0.1,84.29,84.53509970578497
503.044,0.1,84.42,84.47590389015893
503.544,0.1,84.42,84.50025498528807
504.044,0.1,84.29,84.48325596600071
504.544,0.1,84.67,84.465962732918
505.044,0.1,84.8,84.40093167701737
505.544,0.1,84.42,84.38344230140444
506.044,0.1,84.42,84.37999673095658
506.544,0.1,84.16,84.40673422687028
507.044,0.1,84.29,84.4034782608683
507.544,0.1,84.29,84.4323210199399
508.044,0.1,84.8,84.40687479568362
508.544,0.1,84.16,84.41632232755677
509.044,0.1,84.42,84.44309578293434
509.544,0.1,84.29,84.44620137299646
510.044,0.1,84.67,84.47720169990069
510.544,0.1,84.42,84.52700882641261
511.044,0.1,84.67,84.56162798299974
511.544,0.1,84.54,84.58476626348356
512.044,0.1,84.8,84.56159856162019
512.544,0.1,84.29,84.57956848643224
513.044,0.1,84.93,84.57099378881864
513.544,0.1,84.67,84.61047074207133
514.044,0.1,84.42,84.60086629617396
514.544,0.1,84.54,84.6001732592338
515.044,0.1,84.54,84.59571101667086
515.544,0.1,84.54,84.59250081725929
516.044,0.1,84.42,84.58370055573592
516.544,0.1,84.54,84.5764432821171
517.044,0.1,84.93,84.55757110166597
517.544,0.1,84.42,84.53695979078005
518.044,0.1,84.67,84.50288002615108
518.544,0.1,84.54,84.4955083360563
519.044,0.1,84.54,84.52657404380392
519.544,0.1,84.54,84.52428571428446
520.044,0.1,84.29,84.52517489375488
520.544,0.1,84.54,84.51621771820732
521.044,0.1,84.29,84.52221641059046
521.544,0.1,84.42,84.51060477280033
522.044,0.1,84.42,84.49934292252246
522.544,0.1,84.8,84.52499509643549
523.044,0.1,84.54,84.48202353710238
523.544,0.1,84.93,84.46669172932206
524.044,0.1,84.29,84.47453743053161
524.544,0.1,84.42,84.45084995096313
525.044,0.1,84.42,84.47657077476174
525.544,0.1,84.54,84.4513991500478
526.044,0.1,84.29,84.42353383458521
526.544,0.1,84.29,84.41215756783137
527.044,0.1,84.29,84.40696959790657
527.544,0.1,84.16,84.40701863353912
528.044,0.1,84.67,84.4217881660661
528.544,0.1,84.67,84.42955867930571
529.044,0.1,84.29,84.47962732919129
529.544,0.1,84.8,84.47876430205824
530.044,0.1,84.16,84.51764302059372
530.544,0.1,84.54,84.55341614906708
531.044,0.1,84.93,84.58925138934167
531.544,0.1,84.54,84.59992154298666
532.044,0.1,84.54,84.62399803857345
532.544,0.1,84.42,84.62993788819752
533.044,0.1,84.67,84.6019646943433
533.544,0.1,84.67,84.63610330173134
534.044,0.1,84.67,84.65454723765812
534.544,0.1,84.93,84.64604445897228
535.044,0.1,84.54,84.67618502778562
535.544,0.0,84.54,84.66598234717102
536.044,0.0,84.67,84.67210199411447
536.544,0.0,84.8,84.68682249100888
537.044,0.0,84.54,84.71555737168885
537.544,0.0,84.67,84.72682576005106
538.044,0.1,84.93,84.72837201699777
538.544,0.1,84.54,84.7300719189265
539.044,0.1,84.8,84.70843739784118
539.544,0.1,84.8,84.73172932330702
540.044,0.1,84.8,84.76738149722007
540.544,0.0,84.67,84.73882968290167
541.044,0.0,84.67,84.7198823144806
541.544,0.0,85.05,84.71695652173788
542.044,0.0,84.54,84.72278522392816
542.544,0.0,84.67,84.69980058842636
543.044,0.0,84.54,84.69241255312069
543.544,0.0,84.67,84.69054919908342
544.044,0.0,85.05,84.68248120300626
544.544,0.0,84.42,84.66834259561823
545.044,0.0,84.42,84.65980058842635
545.544,0.1,84.93,84.70311866622956
546.044,0.1,84.8,84.7011637790115
546.544,0.1,84.67,84.72721804511153
547.044,0.1,84.67,84.76003922850481
547.544,0.1,84.8,84.76665576985818
548.044,0.1,84.67,84.78563909774311
548.544,0.1,84.93,84.79675057208112
549.044,0.1,84.67,84.82402745995299
549.544,0.1,85.05,84.88281137626551
550.044,0.1,85.18,84.89541026479117
550.544,0.0,84.54,84.91171725757083
551.044,0.0,85.05,84.92604083330859
551.544,0.0,84.67,84.93838099200572
552.044,0.0,85.05,84.94873773366224
552.544,0.0,85.05,84.95711105827812
553.044,0.0,85.05,84.96350096585338
553.544,0.0,85.05,84.96790745638802
554.044,0.0,84.93,84.97033052988202
554.544,0.0,84.93,84.97077018633541
555.044,0.0,84.93,84.96922642574816
